,id,age,education,marital_status,income,childrenhome,dt_customer,recency,wine_products,fruit_products,meat_products,fish_products,sweet_products,gold_products,total_products,deal_purchases,web_purchases,catalog_purchases,store_purchases,total_purchases,web_visits_permonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,total_cmp,complain,response
1863,3254,53,Graduation,Married,70886.0,1,2013-10-14,65,407,70,239,103,88,53,960,1,5,4,4,13,2,0,0,0,0,0,0,0,0
1864,9064,42,Graduation,Married,69109.0,0,2012-11-09,10,823,25,459,124,29,95,1555,1,6,6,7,19,4,0,0,1,0,0,1,0,1
1865,3678,51,Graduation,Widow,60208.0,2,2012-10-07,13,488,23,71,15,0,59,656,11,8,3,7,18,7,0,1,0,0,0,1,0,1
1866,4227,56,Master,Together,32889.0,2,2013-09-06,78,28,0,13,4,2,8,55,3,2,1,3,6,5,0,0,0,0,0,0,0,0
1867,9467,40,Graduation,Single,34738.0,1,2014-05-11,51,3,2,10,3,0,2,20,1,1,0,3,4,6,0,0,0,0,0,0,0,0
1868,8486,53,Master,Together,30538.0,1,2012-10-01,27,284,0,52,8,3,20,367,4,9,0,4,13,10,0,0,0,0,0,0,0,0
1869,2186,47,2n Cycle,Together,82326.0,0,2014-03-10,30,938,142,754,159,81,183,2257,1,5,10,6,21,2,0,1,1,1,0,3,0,1
1870,3286,57,PhD,Divorced,26642.0,1,2014-03-01,71,13,2,15,2,2,8,42,2,2,0,3,5,6,0,0,0,0,0,0,0,0
1871,8602,60,Graduation,Divorced,69932.0,1,2013-06-12,97,412,172,153,150,105,57,1049,2,7,6,11,24,4,0,0,0,0,0,0,0,0
1872,3722,52,Graduation,Single,44503.0,2,2014-04-16,83,31,1,8,0,0,8,48,2,2,0,3,5,6,0,0,0,0,0,0,0,0
1873,6715,76,PhD,Single,60200.0,1,2013-01-02,3,502,19,132,0,6,26,685,6,6,2,11,19,6,0,0,0,0,0,0,0,0
1874,4796,72,Graduation,Divorced,49638.0,1,2014-04-19,71,18,10,3,3,5,0,39,1,1,0,3,4,2,0,0,0,0,0,0,0,0
1875,9612,37,2n Cycle,Single,23830.0,0,2014-02-07,3,1,8,6,4,8,16,43,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1876,3766,65,Master,Widow,33051.0,0,2012-08-16,15,100,71,243,108,94,219,835,3,9,1,8,18,9,0,0,0,0,0,0,0,1
1877,1399,66,Graduation,Married,72905.0,0,2014-01-21,52,407,114,445,181,165,203,1515,1,3,7,9,19,1,0,0,0,1,0,1,0,0
1878,1570,73,PhD,Together,69702.0,1,2013-02-19,8,664,9,240,50,19,57,1039,2,7,7,10,24,4,0,0,0,0,0,0,0,0
1879,3426,49,Graduation,Divorced,70300.0,1,2013-07-15,89,1045,61,338,60,46,46,1596,3,5,5,13,23,8,0,0,0,0,0,0,0,0
1880,3074,40,PhD,Married,70643.0,0,2012-10-15,66,1218,107,304,23,143,33,1828,1,5,8,4,17,6,0,0,0,0,0,0,0,1
1881,8341,55,PhD,Married,30396.0,1,2014-04-30,22,15,0,6,0,1,12,34,2,1,1,2,4,7,1,0,0,0,0,1,0,1
1882,5180,56,PhD,Divorced,50616.0,1,2014-04-18,56,128,0,16,0,1,4,149,2,4,0,4,8,7,0,0,0,0,0,0,0,0
1883,6461,55,Master,Single,62772.0,1,2013-05-19,74,581,49,157,43,8,108,946,1,5,6,11,22,2,0,1,0,0,0,1,0,0
1884,7679,39,PhD,Single,30298.0,0,2014-05-19,48,6,3,12,6,1,0,28,1,1,1,3,5,3,0,0,0,0,0,0,0,0
1885,10702,40,Graduation,Single,52413.0,1,2012-11-03,67,185,8,133,56,56,12,450,2,7,1,7,15,7,0,0,0,0,0,0,0,0
1886,7505,67,PhD,Married,44155.0,2,2014-01-19,24,22,1,9,0,0,14,46,1,1,1,2,4,4,0,0,0,0,0,0,0,0
1887,5113,53,PhD,Divorced,86979.0,0,2013-11-07,67,584,100,835,65,83,35,1702,1,5,5,5,15,2,1,0,0,0,0,1,0,1
1888,10858,49,Graduation,Together,76532.0,2,2013-09-09,38,355,30,177,90,138,30,820,4,9,5,7,21,5,0,0,0,0,0,0,0,0
1889,2961,42,Graduation,Married,42081.0,1,2013-02-26,86,175,10,110,54,6,27,382,2,6,3,4,13,6,1,0,0,0,0,1,0,0
1890,2747,36,PhD,Married,67546.0,0,2012-08-31,90,864,134,768,150,38,172,2126,1,4,10,5,19,3,0,0,0,0,0,0,0,0
1891,3010,35,Master,Together,88420.0,0,2014-05-02,87,957,153,612,99,95,153,2069,1,4,7,8,19,1,1,0,1,1,0,3,0,0
1892,5790,39,Graduation,Married,31158.0,1,2013-01-27,62,25,6,16,20,0,5,72,2,2,0,3,5,8,0,0,0,0,0,0,0,0
1893,6892,56,Graduation,Divorced,61671.0,1,2014-06-03,23,641,7,56,0,0,28,732,8,10,4,6,20,8,0,1,0,1,0,2,0,0
1894,1743,50,Graduation,Single,69719.0,0,2014-05-26,99,273,86,208,177,14,43,801,1,2,3,5,10,1,0,0,0,0,0,0,0,0
1895,3578,75,Graduation,Divorced,49160.0,1,2013-10-20,29,122,21,43,25,10,15,236,2,3,1,6,10,6,0,0,0,0,0,0,0,0
1896,8462,46,Basic,Together,24882.0,1,2012-09-09,52,1,4,10,29,0,36,80,1,1,1,2,4,6,1,0,0,0,0,1,0,0
1897,5558,70,PhD,Single,90933.0,0,2014-03-31,90,1020,31,430,62,63,79,1685,1,4,6,4,14,1,0,0,1,0,0,1,0,0
1898,4619,79,PhD,Single,113734.0,0,2014-05-28,9,6,2,3,1,262,3,277,0,27,0,0,27,1,0,0,0,0,0,0,0,0
1899,8780,74,PhD,Together,59292.0,1,2013-06-13,71,378,14,68,19,14,14,507,2,3,5,8,16,3,0,0,0,0,0,0,0,0
1900,10789,60,PhD,Married,45759.0,2,2013-02-23,13,42,1,18,3,0,4,68,2,2,0,3,5,7,0,0,0,0,0,0,0,0
1901,10779,41,Graduation,Single,22148.0,0,2014-04-13,16,15,5,14,0,4,11,49,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1902,5896,37,Master,Married,73395.0,0,2014-03-18,94,272,7,80,20,7,11,397,1,4,4,6,14,2,0,0,0,0,0,0,0,0
1903,2337,53,Graduation,Divorced,29819.0,1,2013-10-24,77,9,1,24,2,1,2,39,3,3,0,3,6,6,0,0,0,0,0,0,0,0
1904,10951,56,Graduation,Married,45688.0,1,2014-01-25,20,279,0,18,0,0,9,306,2,3,1,8,12,4,0,1,0,0,0,1,0,0
1905,544,70,Graduation,Married,62820.0,0,2013-05-11,51,398,61,265,138,61,53,976,1,3,4,6,13,1,0,0,0,0,0,0,0,0
1906,17,53,PhD,Married,60491.0,1,2013-09-06,81,637,47,237,12,19,76,1028,4,6,11,7,24,5,0,0,0,0,0,0,0,0
1907,10680,38,Graduation,Together,33235.0,1,2014-02-05,71,45,0,16,2,1,6,70,1,3,0,3,6,7,0,0,0,0,0,0,0,0
1908,3265,65,Graduation,Married,35701.0,0,2013-03-19,36,21,1,9,7,3,5,46,1,1,0,3,4,6,0,0,0,0,0,0,0,0
1909,5623,44,Master,Married,31535.0,1,2013-09-26,95,15,4,13,0,0,19,51,1,1,1,2,4,7,1,0,0,0,0,1,0,0
1910,5832,64,2n Cycle,Together,92556.0,0,2014-04-20,32,493,183,352,184,23,28,1263,0,3,5,13,21,0,0,0,0,0,0,0,0,0
1911,5544,54,Graduation,Single,67384.0,1,2012-11-10,32,957,40,175,158,53,107,1490,2,7,8,5,20,5,0,1,0,0,0,1,0,0
1912,6417,53,Master,Together,80573.0,0,2012-10-14,85,829,138,430,60,92,15,1564,1,4,6,13,23,2,0,0,0,0,0,0,0,0
1913,5831,57,Graduation,Married,77870.0,1,2012-08-22,93,1017,50,500,65,50,133,1815,3,5,5,5,15,8,0,1,0,1,0,2,0,1
1914,7101,61,PhD,Widow,52278.0,1,2013-01-25,24,953,0,71,0,0,174,1198,6,10,5,10,25,8,0,0,0,0,0,0,0,0
1915,10176,56,Graduation,Single,57107.0,1,2012-08-24,44,159,0,120,0,0,137,416,7,4,4,8,16,8,0,1,0,0,1,2,0,1
1916,2326,34,Graduation,Married,18929.0,0,2013-02-16,15,32,0,8,23,4,18,85,1,1,0,4,5,6,0,0,0,0,0,0,0,0
1917,4385,43,PhD,Single,36038.0,1,2013-05-31,82,23,0,15,0,2,7,47,2,3,0,3,6,6,0,0,0,0,0,0,0,0
1918,2929,48,Graduation,Single,20180.0,0,2013-02-20,27,18,42,24,15,20,18,137,1,2,1,4,7,7,0,0,0,0,0,0,0,0
1919,10686,59,PhD,Together,34230.0,2,2012-12-26,72,15,0,4,0,0,2,21,1,1,0,2,3,7,0,0,0,0,0,0,0,0
1920,2546,47,2n Cycle,Single,31878.0,1,2014-06-22,7,23,4,5,10,5,23,70,1,1,0,4,5,3,0,0,0,0,0,0,0,0
1921,3283,52,2n Cycle,Married,70932.0,1,2014-01-19,57,200,193,100,46,185,185,909,2,6,2,12,20,3,0,0,0,0,0,0,0,0
1922,3138,68,Graduation,Single,91249.0,0,2012-10-20,84,1324,27,119,71,108,27,1676,0,7,9,6,22,4,0,1,1,1,1,4,0,1
1923,4994,81,Master,Single,77598.0,0,2013-10-01,53,1193,33,281,129,66,33,1735,1,7,5,13,25,3,0,0,1,0,0,1,0,0
1924,7966,65,Graduation,Single,80982.0,2,2013-01-08,48,505,137,401,104,22,22,1191,3,11,5,11,27,5,0,0,0,0,0,0,1,0
1925,3112,47,Master,Married,22701.0,1,2013-09-05,2,2,4,9,0,4,5,24,1,1,0,3,4,5,0,0,0,0,0,0,0,0
1926,10872,55,PhD,Married,55212.0,1,2012-11-23,65,1103,0,45,0,0,34,1182,3,4,2,11,17,8,0,1,0,0,1,2,0,0
1927,2181,54,Graduation,Married,70617.0,0,2013-06-23,45,353,61,753,40,46,27,1280,1,3,3,7,13,2,0,0,0,0,0,0,0,0
1928,1867,67,Graduation,Single,64849.0,0,2012-11-13,42,652,48,350,94,84,108,1336,1,9,3,6,18,5,0,0,0,0,0,0,0,1
1929,1518,59,Master,Married,62694.0,2,2013-06-17,29,379,6,157,25,91,91,749,5,9,3,7,19,7,0,0,0,0,0,0,0,0
1930,5734,50,PhD,Married,61917.0,2,2013-11-20,83,46,4,36,2,2,1,91,1,2,0,4,6,5,0,0,0,0,0,0,0,0
1931,2878,77,PhD,Married,67472.0,1,2013-09-28,93,162,31,127,8,17,69,414,2,4,2,7,13,3,0,0,0,0,0,0,0,0
1932,1458,42,Master,Married,21059.0,1,2014-01-07,40,8,3,19,3,3,8,44,3,3,0,3,6,6,0,0,0,0,0,0,0,0
1933,7007,56,Master,Married,29543.0,2,2014-04-01,47,17,3,18,3,4,18,63,2,3,1,2,6,7,0,0,0,0,0,0,0,0
1934,6200,73,Graduation,Married,75903.0,1,2013-04-08,50,340,108,185,130,38,100,901,2,6,6,9,21,3,0,0,0,0,0,0,0,0
1935,1403,49,2n Cycle,Together,34984.0,2,2012-09-06,40,8,4,15,3,5,3,38,2,1,0,3,4,7,0,0,0,0,0,0,0,0
1936,4827,68,PhD,Single,54998.0,1,2013-03-10,3,154,22,202,39,30,8,455,5,4,2,9,15,4,0,0,0,0,0,0,0,1
1937,6250,75,PhD,Widow,54356.0,1,2012-11-19,62,710,15,30,20,0,0,775,3,11,2,8,21,8,0,0,0,0,0,0,0,1
1938,9291,65,Master,Married,34242.0,1,2014-03-23,25,8,2,4,0,0,1,15,1,0,0,3,3,5,0,0,0,0,0,0,0,0
1939,2478,51,Graduation,Married,25410.0,1,2013-08-31,48,2,2,4,13,13,4,38,1,1,0,4,5,4,0,0,0,0,0,0,0,0
1940,1139,40,PhD,Married,73356.0,0,2014-02-06,56,1050,14,322,0,14,112,1512,1,5,11,5,21,2,1,0,1,1,0,3,0,1
1941,5138,74,Graduation,Together,28320.0,1,2013-01-14,68,19,1,14,3,2,4,43,1,1,0,3,4,8,0,0,0,0,0,0,0,0
1942,5393,47,Graduation,Single,23763.0,1,2012-08-07,64,22,0,6,6,2,6,42,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1943,10413,40,Graduation,Married,72570.0,0,2014-04-25,67,274,83,216,151,141,224,1089,1,4,6,12,22,1,0,0,0,0,0,0,0,0
1944,5015,48,Master,Married,34529.0,1,2012-09-14,94,68,6,38,3,6,41,162,2,2,2,3,7,7,0,0,0,0,0,0,0,0
1945,10868,73,Graduation,Widow,70792.0,0,2013-02-06,82,344,45,654,104,11,114,1272,2,3,4,10,17,3,0,0,0,0,0,0,0,0
1946,10676,42,Graduation,Married,63211.0,0,2012-11-02,3,145,193,459,205,26,145,1173,2,3,8,7,18,2,0,0,0,0,0,0,0,1
1947,2495,50,Master,Married,83891.0,1,2014-06-20,24,217,38,350,111,85,15,816,1,4,7,10,21,1,0,0,0,0,0,0,0,0
1948,7842,56,Graduation,Single,36065.0,2,2013-03-31,54,18,7,34,10,2,3,74,3,3,0,3,6,8,0,0,0,0,0,0,0,0
1949,9955,70,Graduation,Together,39898.0,1,2013-02-12,20,69,8,26,12,7,12,134,2,3,0,4,7,7,0,0,0,0,0,0,0,0
1950,6663,84,PhD,Single,51141.0,0,2013-07-08,96,144,0,7,0,0,6,157,1,3,1,4,8,5,0,0,0,0,0,0,0,0
1951,2162,48,Graduation,Married,56939.0,1,2013-09-18,19,256,34,103,90,29,49,561,2,3,3,10,16,3,0,0,0,0,0,0,0,0
1952,3434,73,Graduation,Single,80872.0,0,2014-05-12,60,483,72,567,94,12,108,1336,1,4,4,10,18,1,0,0,0,0,0,0,0,0
1953,7919,48,PhD,Together,72335.0,0,2012-08-13,2,1285,105,653,28,21,0,2092,1,10,4,8,22,8,0,0,0,0,0,0,0,1
1954,5626,60,PhD,Single,61798.0,0,2013-11-23,13,338,4,89,11,8,13,463,1,4,2,9,15,4,0,0,0,0,0,0,0,0
1955,6428,74,PhD,Widow,76842.0,0,2014-05-03,37,605,10,345,84,54,32,1130,1,1,8,7,16,0,0,0,0,0,0,0,0,0
1956,8514,48,Graduation,Together,29478.0,1,2014-01-17,59,8,0,7,3,1,1,20,1,1,0,3,4,6,0,0,0,0,0,0,0,0
1957,10448,68,Graduation,Single,46998.0,1,2012-10-22,55,172,41,86,45,6,27,377,5,5,3,5,13,7,1,0,0,0,0,1,0,0
1958,2109,34,Graduation,Single,96843.0,0,2013-04-23,60,448,71,951,40,17,17,1544,1,6,11,10,27,2,0,0,1,0,0,1,0,1
1959,7530,74,PhD,Widow,56551.0,2,2014-05-07,48,67,4,32,17,2,16,138,3,2,1,4,7,4,0,0,0,0,0,0,0,0
1960,8925,59,Master,Married,70053.0,1,2013-07-03,38,512,53,98,81,179,89,1012,3,8,5,10,23,5,0,0,0,0,0,0,0,0
1961,3009,62,PhD,Widow,71670.0,0,2013-07-09,8,1462,16,128,0,0,160,1766,1,5,3,6,14,6,0,1,1,0,1,3,0,1
1962,6355,46,Graduation,Married,44359.0,2,2014-06-17,19,20,0,14,7,3,1,45,3,2,0,4,6,3,0,0,0,0,0,0,0,0
1963,3517,72,Graduation,Single,40887.0,2,2013-05-06,32,50,4,44,10,10,43,161,3,3,1,3,7,9,0,0,0,0,0,0,0,1
1964,1158,58,Graduation,Divorced,48877.0,1,2014-01-05,27,102,1,15,2,0,24,144,1,3,0,4,7,7,0,0,0,0,0,0,0,0
1965,6203,77,Graduation,Together,74485.0,0,2013-08-24,58,499,149,815,173,49,49,1734,1,6,7,12,25,3,0,0,0,0,0,0,0,0
1966,7165,52,Graduation,Together,64474.0,1,2013-10-22,59,381,35,172,56,86,93,823,2,8,2,10,20,5,0,0,0,0,0,0,0,0
1967,3595,61,Graduation,Together,77226.0,1,2014-02-28,29,631,43,239,128,76,21,1138,2,6,8,12,26,3,0,0,0,0,0,0,0,0
1968,8537,75,Graduation,Widow,72643.0,0,2013-02-27,60,526,80,553,123,94,53,1429,1,3,10,7,20,2,0,0,0,1,0,1,0,1
1969,4331,46,Master,Together,85738.0,0,2014-01-23,41,913,26,376,17,26,13,1371,1,3,6,11,20,1,0,1,1,0,0,2,0,0
1970,6281,58,Graduation,Divorced,55686.0,1,2013-02-14,27,673,0,199,37,47,26,982,2,6,3,5,14,4,1,0,0,0,0,1,0,0
1971,4338,41,Graduation,Single,39062.0,1,2014-03-25,28,23,0,9,0,0,12,44,1,1,0,3,4,4,1,0,0,0,0,1,0,0
1972,2452,53,Graduation,Together,34600.0,2,2013-01-01,8,199,33,60,8,3,15,318,5,5,2,5,12,8,0,0,0,0,0,0,0,1
1973,9507,49,Graduation,Married,40794.0,1,2013-04-07,18,261,23,73,4,23,50,434,2,6,3,5,14,7,0,0,0,0,0,0,0,0
1974,8360,53,2n Cycle,Married,54690.0,2,2013-11-07,76,111,16,37,7,9,18,198,3,3,1,5,9,3,0,0,0,0,0,0,0,0
1975,10311,55,Graduation,Married,4428.0,1,2013-10-05,0,16,4,12,2,4,321,359,0,25,0,0,25,1,0,0,0,0,0,0,0,0
1976,5117,61,2n Cycle,Married,32632.0,0,2012-08-02,32,63,151,137,153,19,53,576,2,4,4,8,16,5,0,0,0,0,0,0,0,0
1977,4867,56,PhD,Single,38236.0,2,2013-09-20,2,58,0,18,2,0,10,88,4,3,0,4,7,7,0,0,0,0,0,0,0,0
1978,9289,45,Graduation,Married,36781.0,1,2014-04-10,16,29,1,17,0,3,13,63,1,2,1,2,5,8,0,0,0,0,0,0,0,1
1979,10913,40,Master,Single,31385.0,1,2012-12-05,56,3,2,12,0,1,9,27,1,1,0,2,3,8,1,0,0,0,0,1,0,1
1980,3032,40,Graduation,Married,24570.0,1,2013-02-27,97,28,34,62,11,14,44,193,3,4,0,4,8,9,0,0,0,0,0,0,0,0
1981,8524,50,PhD,Divorced,25509.0,1,2012-09-18,15,40,3,30,10,7,11,101,3,3,0,3,6,9,0,0,0,0,0,0,0,1
1982,3334,73,Graduation,Married,94642.0,0,2014-02-12,35,879,143,797,106,143,143,2211,0,5,7,9,21,1,0,0,1,1,0,2,0,0
1983,4470,62,Master,Married,58646.0,1,2013-06-10,3,62,1,44,6,5,22,140,1,2,1,4,7,4,0,0,0,0,0,0,0,0
1984,1406,49,Graduation,Single,53201.0,2,2013-02-12,49,280,7,81,20,0,27,415,8,6,3,5,14,7,0,0,0,0,0,0,0,0
1985,8619,67,Graduation,Together,21994.0,1,2012-12-24,4,9,0,6,3,1,3,22,1,0,0,3,3,5,0,0,0,0,0,0,0,0
1986,10821,46,Graduation,Married,57113.0,2,2013-02-06,45,182,4,33,0,2,42,263,6,4,1,5,10,7,0,0,0,0,0,0,0,0
1987,4552,33,Graduation,Married,51373.0,0,2013-06-22,37,83,2,101,64,26,117,393,1,3,5,3,11,4,0,0,0,0,0,0,0,0
1988,898,38,Graduation,Married,23477.0,1,2013-10-21,39,38,15,54,3,8,29,147,3,3,0,4,7,8,0,0,0,0,0,0,0,0
1989,9797,68,Graduation,Married,58116.0,1,2014-04-13,38,228,19,130,4,11,51,443,2,3,3,8,14,2,0,0,0,0,0,0,0,0
1990,10949,61,PhD,Divorced,72968.0,0,2013-12-16,8,1092,37,592,145,37,55,1958,1,5,5,8,18,3,0,0,0,1,0,1,0,1
1991,8212,53,Master,Married,39791.0,1,2013-03-28,89,85,15,27,13,13,21,174,2,3,1,4,8,7,0,0,0,0,0,0,0,0
1992,6248,77,Master,Single,91712.0,0,2013-10-17,47,1276,24,746,94,29,48,2217,0,9,7,11,27,3,0,0,1,0,0,1,0,1
1993,10164,66,Graduation,Single,94472.0,1,2014-04-03,75,1017,33,417,108,100,16,1691,1,5,5,5,15,5,0,1,1,0,0,2,0,0
1994,4547,64,Graduation,Together,13672.0,2,2013-04-17,86,6,2,9,2,1,5,25,2,1,0,3,4,8,0,0,0,0,0,0,0,0
1995,6815,44,2n Cycle,Married,96547.0,0,2014-05-23,4,448,21,125,52,101,62,809,0,7,6,8,21,2,1,0,1,1,0,3,0,1
1996,4122,49,Graduation,Married,79205.0,0,2012-08-29,73,504,23,117,179,28,44,895,1,6,5,4,15,4,0,0,0,1,0,1,0,1
1997,10841,49,PhD,Together,56559.0,1,2012-12-25,46,226,22,133,41,31,31,484,3,4,3,8,15,4,0,0,0,0,0,0,0,0
1998,5370,51,PhD,Married,32644.0,1,2013-01-16,38,239,3,141,0,7,23,413,4,7,1,6,14,8,1,0,0,0,0,1,0,0
1999,176,44,2n Cycle,Single,67506.0,1,2014-01-02,73,90,38,67,33,36,67,331,1,4,1,6,11,3,0,0,0,0,0,0,0,0
2000,4860,54,Graduation,Single,24206.0,1,2013-03-08,66,7,2,8,3,2,3,25,1,1,0,3,4,6,0,0,0,0,0,0,0,0
2001,10757,57,PhD,Divorced,28420.0,1,2013-12-24,36,4,2,5,2,0,0,13,1,1,0,2,3,6,0,0,0,0,0,0,0,0
2002,4023,54,Graduation,Married,22979.0,1,2012-09-06,29,16,17,19,20,21,22,115,3,3,2,2,7,8,0,0,0,0,0,0,0,1
2003,6679,58,Graduation,Single,33279.0,0,2014-06-12,29,10,3,3,0,0,0,16,1,0,0,3,3,3,0,0,0,0,0,0,0,0
2004,9923,52,Master,Single,46423.0,2,2013-09-18,6,68,0,16,0,0,8,92,3,2,0,4,6,7,0,0,0,0,0,0,0,0
2005,7181,47,Graduation,Married,30368.0,1,2013-11-07,97,35,0,13,2,0,2,52,2,2,0,3,5,8,0,0,0,0,0,0,0,0
2006,3599,54,Graduation,Married,63684.0,1,2012-11-26,61,575,80,428,208,93,80,1464,3,8,4,8,20,5,0,0,0,0,0,0,0,0
2007,405,60,Graduation,Divorced,41638.0,1,2013-02-13,68,315,0,31,4,0,91,441,4,5,5,3,13,8,1,0,0,0,0,1,0,0
2008,6870,65,PhD,Divorced,68805.0,1,2013-09-17,73,182,2,49,17,13,20,283,1,3,1,7,11,2,0,0,0,0,0,0,0,0
2009,832,58,PhD,Together,65814.0,1,2014-03-02,90,561,14,113,10,14,35,747,3,8,2,10,20,5,0,0,0,0,0,0,0,0
2010,2002,66,Graduation,Divorced,71964.0,0,2013-05-20,81,587,51,932,180,34,86,1870,1,5,6,5,16,3,0,0,0,0,0,0,0,0
2011,3657,38,Graduation,Single,39146.0,1,2013-02-14,1,94,1,33,13,12,12,165,3,4,0,4,8,8,0,0,0,0,0,0,0,0
2012,500,47,Graduation,Together,96876.0,0,2013-08-06,79,908,43,735,40,194,21,1941,1,7,7,9,23,2,0,1,1,1,0,3,0,1
2013,1951,43,Basic,Married,34445.0,0,2013-01-27,92,228,122,122,208,129,30,839,6,11,2,8,21,9,0,0,0,0,0,0,0,0
2014,3262,66,Graduation,Single,68281.0,0,2012-08-07,31,995,112,417,42,48,41,1655,1,2,9,13,24,5,0,0,0,0,0,0,0,1
2015,4102,49,2n Cycle,Married,37284.0,2,2013-03-29,46,11,1,2,2,1,6,23,1,0,0,3,3,6,0,0,0,0,0,0,0,0
2016,7042,41,Graduation,Married,36790.0,0,2013-03-01,14,3,3,14,15,21,10,66,1,2,1,2,5,9,0,0,0,0,0,0,0,1
2017,10598,57,Graduation,Together,27943.0,2,2013-04-15,89,12,1,16,4,1,3,37,3,2,0,3,5,8,0,0,0,0,0,0,0,0
2018,255,73,Graduation,Divorced,22263.0,2,2014-03-30,31,17,0,2,0,0,2,21,2,1,0,3,4,6,0,0,0,0,0,0,1,0
2019,2375,52,Graduation,Together,30261.0,3,2012-09-25,75,8,0,5,0,3,6,22,1,0,0,3,3,8,0,0,0,0,0,0,0,0
2020,9829,46,Graduation,Together,28587.0,1,2014-02-12,42,22,4,17,12,10,13,78,3,2,0,4,6,6,0,0,0,0,0,0,0,0
2021,6214,42,Master,Married,43815.0,1,2013-04-05,53,14,10,29,4,7,15,79,1,2,0,3,5,6,0,0,0,0,0,0,0,0
2022,4954,68,Graduation,Married,48195.0,2,2014-01-21,53,106,27,68,52,7,5,265,6,4,2,5,11,6,0,0,0,0,0,0,0,0
2023,7861,72,Master,Married,77027.0,1,2014-02-05,23,820,57,242,45,0,11,1175,2,8,3,6,17,4,0,0,0,0,0,0,0,0
2024,4837,59,PhD,Married,71322.0,1,2013-02-16,57,753,43,226,69,10,204,1305,2,8,5,13,26,4,0,0,0,0,0,0,0,0
2025,9423,45,Master,Married,32765.0,1,2014-02-23,49,13,3,17,7,3,3,46,2,2,0,4,6,5,0,0,0,0,0,0,0,0
2026,4198,59,Graduation,Together,29672.0,2,2013-03-12,6,9,1,3,0,4,8,25,1,0,0,3,3,6,0,0,0,0,0,0,0,0
2027,153,71,Graduation,Divorced,23272.0,0,2013-10-17,29,19,3,6,4,2,12,46,1,1,0,3,4,4,0,0,0,0,0,0,0,0
2028,9323,75,Master,Together,49912.0,1,2012-09-07,5,520,8,223,32,49,42,874,4,10,5,7,22,8,1,0,0,0,0,1,0,1
2029,10001,39,2n Cycle,Together,7500.0,1,2012-08-01,98,5,17,17,13,14,34,100,4,2,1,3,6,9,0,0,0,0,0,0,0,0
2030,3945,77,PhD,Widow,68117.0,1,2013-03-10,80,618,44,215,0,17,36,930,2,11,8,4,23,6,1,0,0,0,0,1,0,1
2031,3799,69,Graduation,Married,67225.0,1,2013-11-26,4,315,35,322,46,7,143,868,3,7,2,11,20,5,0,0,0,0,0,0,0,0
2032,8625,48,Graduation,Married,17649.0,1,2013-11-12,70,15,1,23,0,5,1,45,3,3,0,3,6,8,0,0,0,0,0,0,0,0
2033,3491,49,Graduation,Together,55914.0,1,2013-04-29,32,384,60,364,119,101,232,1260,4,11,6,8,25,7,0,0,0,0,0,0,0,0
2034,983,40,Graduation,Married,40059.0,1,2013-09-28,82,110,29,92,28,10,145,414,1,6,2,3,11,8,1,0,0,0,0,1,0,0
2035,9119,74,Graduation,Together,60905.0,1,2013-12-05,27,208,17,76,36,17,38,392,2,3,3,7,13,2,0,0,0,0,0,0,0,0
2036,4786,47,Graduation,Married,75330.0,2,2012-10-04,94,555,82,257,93,61,61,1109,4,10,3,12,25,6,0,0,0,0,0,0,0,0
2037,5872,73,Graduation,Single,60689.0,1,2013-06-01,23,240,90,216,63,6,24,639,4,4,4,10,18,3,0,0,0,0,0,0,0,0
2038,6568,40,Graduation,Married,38680.0,1,2013-03-28,97,11,0,36,15,5,12,79,1,2,0,3,5,7,0,0,0,0,0,0,0,0
2039,5628,42,Graduation,Together,61416.0,0,2013-02-08,25,848,154,323,201,61,78,1665,1,10,3,10,23,6,1,0,0,0,0,1,0,0
2040,5631,33,Graduation,Single,49767.0,0,2013-05-02,92,202,47,197,55,42,149,692,1,5,4,8,17,4,0,0,0,0,0,0,0,0
2041,4974,54,Graduation,Single,83273.0,3,2012-09-25,98,433,89,650,16,102,102,1392,10,4,6,9,19,7,0,0,0,0,0,0,0,0
2042,8416,43,Graduation,Married,29009.0,1,2013-11-29,19,6,6,15,10,5,2,44,2,2,0,3,5,6,0,0,0,0,0,0,0,0
2043,5454,45,Master,Married,45057.0,1,2013-12-01,80,37,0,7,3,0,3,50,1,2,0,3,5,5,0,0,0,0,0,0,0,0
2044,4095,53,Graduation,Married,37150.0,1,2012-09-11,80,167,37,64,49,34,116,467,8,4,3,6,13,7,0,0,0,0,0,0,0,0
2045,5474,54,Graduation,Single,43020.0,1,2013-11-30,79,45,7,99,4,25,43,223,3,4,1,4,9,6,0,0,0,0,0,0,0,0
2046,4268,65,Graduation,Married,53154.0,1,2014-06-09,50,129,0,21,0,1,7,158,1,3,1,4,8,4,0,0,0,0,0,0,0,0
2047,10701,51,Graduation,Married,65308.0,0,2013-09-11,60,713,0,264,120,80,34,1211,1,7,8,12,27,4,0,0,1,1,0,2,0,0
2048,3507,54,Graduation,Single,76467.0,1,2012-08-17,44,676,161,426,210,44,58,1575,2,2,5,5,12,6,0,0,0,0,0,0,0,1
